Class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36
1,0.125,0.545455,0.47619,-0.0247934,NaN,0.381818,0.221053,-0.078125,-0.25,0.398058,0.221053,-0.015625,-0.129032,0.384615,0.304348,-0.0847458,-0.28125,0.242718,0.156627,-0.138211,-0.384615,0.242718,0.111111,-0.072,-0.28125,0.153846,0.0804598,-0.216667,-0.261538,0.188119,0.136842,-0.125,-0.5,0.242718,0.221053,-0.0625
1,0.125,0.545455,0.571429,0.0909091,0.16129,0.545455,0.515789,0.09375,-0.125,0.475728,0.326316,-0.078125,0.419355,0.711538,0.413043,0.0677966,0.09375,0.553398,0.614458,0.00813008,-0.138462,0.553398,0.511111,0.008,-0.0625,0.403846,0.471264,-0.0333333,-0.169231,0.623762,0.515789,-0.015625,-0.0625,0.592233,0.515789,0.046875
1,0.125,0.545455,0.571429,0.0909091,0.290323,0.454545,0.515789,0.046875,0.125,0.553398,0.431579,0.046875,0.419355,0.615385,0.521739,0.135593,0.375,0.475728,0.493976,0.00813008,-0.0153846,0.00970874,0.311111,0.008,0.1875,0.480769,0.356322,0.0333333,0.2,0.524752,0.305263,0.046875,0.0625,0.0873786,0.221053,-0.0625
1,0.125,0.545455,0.714286,0.0909091,0.290323,0.618182,0.642105,0.15625,0.25,0.728155,0.642105,0.09375,0.129032,0.711538,0.521739,0.135593,0.09375,0.728155,0.614458,0.0731707,0.107692,0.728155,0.733333,0.136,0.0625,0.653846,0.586207,0.1,-0.0461538,0.70297,0.621053,0.046875,-0.1875,0.669903,0.410526,0.109375
1,0.125,0.618182,0.571429,0.0909091,0.16129,0.545455,0.642105,0.09375,0.25,0.728155,0.642105,0.15625,0.129032,0.615385,0.521739,0.135593,0.09375,0.728155,0.614458,0.0731707,0.107692,0.728155,0.622222,0.136,0.1875,0.653846,0.471264,0.0333333,0.0769231,0.70297,0.515789,0.109375,-0.0625,0.669903,0.621053,0.046875
1,0.1875,0.181818,0.0714286,-0.107438,0.0967742,0.272727,0.157895,0.015625,-0.15625,0.359223,0.263158,0.015625,0.0322581,0.288462,0.152174,-0.0847458,-0.25,0.378641,0.325301,-0.0731707,-0.446154,0.300971,0.355556,-0.008,-0.125,0.384615,0.37931,-0.1,-0.353846,0.267327,0.221053,-0.078125,-0.59375,0.165049,0.136842,-0.125
1,0.1875,0.4,0.571429,0.0413223,0.0967742,0.490909,0.305263,0.046875,-0.1875,0.495146,0.305263,-0.015625,-0.129032,0.384615,0.326087,-0.0338983,-0.28125,0.398058,0.39759,-0.0894309,-0.384615,0.242718,0.133333,-0.024,-0.46875,0.346154,0.310345,NaN,-0.569231,0.207921,0.0736842,-0.15625,-0.6875,-0.145631,-0.178947,-0.265625
1,0.1875,0.6,0.380952,0.0578512,0.225806,0.527273,0.452632,0.015625,-0.0625,0.533981,0.347368,-0.046875,0.0322581,0.442308,0.152174,-0.0169492,-0.25,0.378641,0.108434,-0.0731707,-0.230769,0.378641,0.355556,-0.008,-0.25,0.384615,0.264368,-0.0333333,-0.230769,0.50495,0.431579,0.046875,-0.375,0.475728,0.221053,-0.078125
1,0.21875,0.309091,0.166667,-0.123967,0.129032,0.309091,0.263158,-0.046875,-0.15625,0.398058,0.347368,-0.046875,0.0967742,0.346154,0.130435,0.0338983,-0.15625,0.359223,0.301205,-0.0243902,-0.446154,0.359223,0.333333,0.04,-0.25,0.365385,0.333333,-0.05,-0.446154,0.326733,0.284211,-0.03125,-0.59375,0.126214,0.0947368,-0.15625
1,0.21875,0.381818,0.285714,-0.0578512,NaN,0.381818,0.263158,-0.109375,-0.15625,0.398058,0.0736842,-0.15625,0.354839,0.788462,0.543478,0.152542,-0.0625,0.631068,0.518072,-0.0243902,-0.138462,0.533981,0.422222,-0.024,0.125,0.615385,0.425287,NaN,-0.107692,0.564356,0.368421,-0.03125,-0.125,0.456311,0.368421,-0.03125
1,0.21875,0.454545,0.261905,0.0413223,NaN,0.381818,0.326316,0.046875,-0.15625,0.398058,0.326316,-0.09375,-0.0322581,0.480769,0.282609,NaN,-0.1875,0.242718,0.060241,-0.235772,-0.261538,0.165049,0.111111,-0.168,-0.28125,0.307692,0.195402,-0.133333,-0.476923,0.0693069,-0.157895,-0.21875,-0.625,-0.0291262,-0.157895,-0.28125
1,0.21875,0.472727,0.285714,0.0743802,NaN,0.381818,0.347368,0.015625,-0.28125,0.320388,0.157895,-0.109375,0.0967742,0.442308,0.326087,-0.0338983,-0.28125,0.359223,0.39759,-0.0243902,-0.446154,0.359223,0.222222,-0.024,-0.375,0.442308,0.333333,-0.05,-0.446154,0.485149,0.368421,0.015625,-0.46875,0.300971,0.284211,-0.09375
1,0.21875,0.527273,0.47619,0.0413223,-0.129032,0.309091,0.326316,-0.015625,-0.53125,0.165049,0.136842,-0.09375,0.0967742,0.576923,0.282609,0.0677966,-0.1875,0.495146,0.349398,-0.0569106,-0.384615,0.242718,0.111111,-0.104,-0.28125,0.384615,0.402299,-0.0666667,-0.384615,0.267327,0.0736842,-0.046875,-0.5,0.106796,-0.0947368,-0.15625
1,0.21875,0.527273,0.47619,0.0413223,0.419355,0.618182,0.431579,0.046875,0.09375,0.553398,0.536842,0.046875,-0.16129,0.326923,0.282609,NaN,-0.0625,0.417476,0.46988,-0.0569106,-0.169231,0.592233,0.6,0.008,-0.28125,0.307692,0.103448,-0.133333,-0.261538,0.50495,0.347368,0.015625,-0.15625,0.475728,0.557895,0.015625
1,0.21875,0.545455,0.619048,0.123967,0.258065,0.545455,0.557895,0.078125,-0.03125,0.572816,0.557895,0.078125,0.0967742,0.692308,0.434783,0.152542,-0.0625,0.631068,0.638554,0.0894309,-0.138462,0.533981,0.644444,0.152,-0.125,0.615385,0.54023,0.0666667,-0.107692,0.742574,0.578947,0.078125,-0.125,0.631068,0.578947,0.078125
1,0.25,0.309091,0.238095,-0.0909091,0.419355,0.454545,0.431579,0.046875,0.375,0.650485,0.431579,0.046875,0.129032,0.461538,0.304348,0.0677966,0.09375,0.398058,0.277108,0.00813008,0.107692,0.398058,0.4,0.008,-0.0625,0.403846,0.356322,-0.0333333,-0.169231,0.366337,0.221053,-0.015625,-0.28125,0.165049,0.0526316,-0.1875
1,0.25,0.454545,0.571429,0.0413223,0.16129,0.454545,0.431579,0.046875,0.375,0.728155,0.642105,0.15625,0.419355,0.461538,0.413043,0.0677966,-0.03125,0.00970874,0.277108,-0.0569106,0.230769,0.475728,0.622222,0.136,0.1875,0.480769,0.356322,0.0333333,0.0769231,0.108911,0.221053,-0.0625,-0.1875,-0.145631,0.0526316,-0.125
1,0.3125,0.490909,0.333333,-0.0247934,0.225806,0.490909,0.305263,-0.015625,0.0625,0.417476,0.305263,-0.015625,NaN,0.307692,0.23913,-0.0338983,-0.15625,0.398058,0.39759,-0.0243902,-0.261538,0.320388,0.333333,-0.024,-0.28125,0.346154,0.195402,-0.116667,-0.353846,0.386139,0.263158,-0.046875,-0.375,0.456311,0.347368,-0.046875
1,0.375,0.381818,0.261905,-0.0247934,0.419355,0.454545,0.431579,0.046875,0.21875,0.631068,0.431579,0.046875,0.225806,0.403846,0.282609,NaN,0.1875,0.495146,0.590361,0.00813008,0.0769231,0.592233,0.377778,0.072,0.09375,0.384615,0.310345,-0.0666667,-0.138462,0.425743,0.347368,-0.046875,-0.28125,0.398058,0.347368,-0.046875
1,0.375,0.436364,0.309524,0.00826446,0.16129,0.363636,0.284211,-0.03125,-0.25,0.378641,0.284211,-0.03125,0.290323,0.538462,0.413043,0.0677966,-0.03125,0.398058,0.253012,-0.121951,-0.353846,0.320388,0.288889,-0.056,0.21875,0.615385,0.494253,0.0333333,-0.138462,0.425743,0.326316,-0.015625,-0.53125,0.165049,0.136842,-0.09375
1,0.375,0.454545,0.47619,0.0413223,0.258065,0.527273,0.431579,0.046875,-0.15625,0.398058,0.326316,-0.015625,0.225806,0.480769,0.5,0.0677966,0.0625,0.592233,0.349398,0.00813008,-0.169231,0.495146,0.377778,0.008,-0.15625,0.384615,0.402299,-0.0666667,-0.261538,0.425743,0.347368,-0.046875,-0.40625,0.242718,0.0736842,-0.046875
1,0.375,0.454545,0.47619,0.0413223,0.419355,0.545455,0.431579,0.046875,0.625,0.728155,0.642105,0.15625,0.129032,0.384615,0.217391,0.0677966,0.09375,0.398058,0.373494,-0.0569106,0.107692,0.553398,0.4,0.008,-0.1875,0.326923,0.264368,-0.0333333,-0.261538,0.188119,0.0526316,-0.1875,-0.28125,0.165049,0.136842,-0.1875
1,0.375,0.454545,0.571429,0.0413223,-0.0967742,0.381818,0.326316,-0.015625,-0.59375,0.242718,0.136842,-0.078125,0.258065,0.538462,0.521739,0.135593,-0.15625,0.475728,0.373494,0.00813008,-0.507692,0.242718,0.311111,-0.072,0.4375,0.480769,0.471264,0.1,0.0769231,0.524752,0.515789,0.046875,-0.1875,0.495146,0.515789,0.046875
1,0.375,0.545455,0.47619,0.0413223,0.677419,0.618182,0.642105,0.15625,0.78125,0.825243,0.642105,0.15625,0.129032,0.384615,0.304348,NaN,0.09375,0.553398,0.373494,-0.0569106,0.230769,0.631068,0.622222,0.136,-0.28125,0.153846,0.0804598,-0.216667,-0.261538,0.188119,0.136842,-0.1875,-0.28125,0.339806,0.136842,-0.0625
1,0.375,0.545455,0.571429,0.0909091,0.419355,0.618182,0.515789,0.09375,0.125,0.650485,0.431579,-0.015625,0.258065,0.538462,0.217391,0.0677966,-0.03125,0.475728,0.373494,0.00813008,-0.138462,0.398058,0.4,-0.072,-0.0625,0.480769,0.356322,-0.0333333,-0.169231,0.267327,0.0526316,-0.1875,-0.28125,0.165049,0.0526316,-0.1875
1,0.375,0.6,0.404762,0.0743802,0.548387,0.6,0.473684,0.140625,0.25,0.631068,0.368421,0.015625,0.419355,0.634615,0.5,0.118644,0.375,0.728155,0.590361,0.0569106,0.138462,0.650485,0.511111,0.008,0.21875,0.538462,0.287356,0.0333333,-0.0153846,0.50495,0.326316,0.046875,-0.15625,0.398058,0.326316,-0.09375
1,0.375,0.618182,0.714286,0.157025,0.677419,0.618182,0.747368,0.15625,0.375,0.650485,0.515789,0.046875,0.258065,0.461538,0.521739,0.135593,0.375,0.631068,0.73494,0.0731707,0.384615,0.475728,0.511111,0.008,-0.1875,-0.153846,0.0804598,-0.15,0.0769231,0.108911,0.136842,-0.015625,0.1875,0.339806,0.305263,0.046875
1,0.46875,0.545455,0.380952,0.00826446,0.258065,0.472727,0.263158,0.078125,-0.03125,0.475728,0.347368,0.015625,0.225806,0.442308,0.434783,-0.0338983,0.0625,0.456311,0.39759,-0.0894309,-0.261538,0.359223,0.422222,0.04,-0.25,0.365385,0.333333,-0.05,-0.353846,0.485149,0.284211,-0.03125,-0.46875,0.456311,0.368421,0.015625
1,0.46875,0.545455,0.5,0.0743802,0.258065,0.381818,0.347368,-0.046875,-0.03125,0.320388,0.263158,-0.046875,-0.0322581,0.519231,0.326087,-0.0338983,-0.15625,0.456311,0.39759,-0.0243902,-0.261538,0.359223,0.222222,-0.072,-0.25,0.365385,0.333333,-0.05,-0.353846,0.405941,0.284211,-0.09375,-0.46875,0.126214,0.0105263,-0.15625
1,0.5,0.6,0.785714,0.140496,0.548387,0.527273,0.473684,0.015625,0.125,0.203883,0.0947368,-0.265625,0.677419,0.711538,0.73913,0.186441,0.375,0.650485,0.590361,0.00813008,-0.0153846,0.0873786,0.0222222,-0.104,0.375,0.615385,0.724138,0.1,0.384615,0.50495,0.431579,-0.015625,-0.03125,0.00970874,-0.0315789,-0.21875
1,0.5,0.618182,0.571429,0.0413223,0.677419,0.381818,0.221053,-0.1875,0.25,0.165049,-0.0315789,-0.1875,0.258065,0.538462,0.413043,NaN,0.09375,0.553398,0.373494,-0.0569106,-0.0153846,0.475728,0.4,0.072,-0.1875,0.403846,0.264368,-0.0333333,-0.261538,0.445545,0.410526,0.046875,-0.1875,0.495146,0.410526,0.046875
1,0.5,0.709091,0.595238,0.107438,0.419355,0.527273,0.431579,0.046875,0.21875,0.553398,0.242105,0.046875,0.225806,0.480769,0.108696,NaN,0.1875,0.669903,0.349398,0.00813008,-0.0461538,0.495146,0.377778,0.008,0.21875,0.557692,0.310345,0.0666667,-0.0153846,0.50495,0.347368,0.015625,-0.28125,0.320388,0.157895,-0.109375
1,NaN,0.436364,0.404762,-0.0413223,0.16129,0.527273,0.368421,0.015625,0.125,0.631068,0.368421,0.015625,NaN,0.538462,0.413043,0.0677966,0.125,0.553398,0.590361,0.0569106,-0.0153846,0.728155,0.6,0.12,-0.03125,0.538462,0.37931,0.0333333,0.107692,0.50495,0.431579,0.046875,0.09375,0.475728,0.431579,0.046875
1,NaN,0.527273,0.52381,0.0743802,0.0322581,0.527273,0.578947,0.078125,-0.125,0.631068,0.368421,0.015625,-0.0967742,0.538462,0.5,0.0677966,-0.125,0.650485,0.73494,0.0569106,0.138462,0.650485,0.6,0.12,-0.15625,0.615385,0.609195,0.1,-0.138462,0.663366,0.431579,0.109375,-0.03125,0.631068,0.536842,0.046875
1,NaN,0.6,0.52381,0.140496,-0.0967742,0.6,0.473684,0.140625,-0.125,0.708738,0.473684,0.078125,-0.0967742,0.711538,0.5,0.118644,-0.125,0.728155,0.73494,0.0569106,-0.107692,0.728155,0.6,0.12,-0.03125,0.615385,0.609195,0.166667,-0.138462,0.663366,0.536842,0.109375,-0.15625,0.631068,0.536842,0.046875
1,NaN,0.6,0.52381,0.140496,0.0322581,0.6,0.578947,0.078125,NaN,0.708738,0.473684,0.078125,0.290323,0.711538,0.630435,0.186441,0.25,0.728155,0.73494,0.0569106,0.138462,0.728155,0.6,0.072,0.09375,0.711538,0.609195,0.1,0.107692,0.762376,0.642105,0.109375,0.09375,0.631068,0.642105,0.109375
2,-0.03125,0.0181818,-0.047619,-0.305785,-0.129032,-0.181818,-0.0315789,-0.15625,-0.40625,-0.398058,0.136842,0.109375,-0.16129,-0.307692,0.0217391,NaN,-0.5,-0.495146,0.253012,0.186992,-0.692308,-0.805825,0.6,0.536,-0.71875,-0.807692,0.770115,0.616667,-0.784615,-0.861386,0.684211,0.65625,-0.9375,-0.902913,0.684211,0.65625
2,-0.03125,0.0181818,0.047619,-0.256198,-0.0967742,-0.0545455,0.0526316,-0.1875,-0.125,-0.0679612,-0.0315789,-0.234375,NaN,NaN,-0.130435,-0.355932,-0.28125,-0.203883,-0.204819,-0.398374,-0.138462,-0.0679612,-0.4,-0.472,0.0625,0.230769,-0.103448,-0.333333,-0.0461538,-0.049505,-0.284211,-0.46875,-0.28125,-0.145631,-0.515789,-0.59375
2,-0.03125,0.0909091,-0.047619,-0.206612,-0.354839,-0.381818,0.136842,0.15625,-0.8125,-0.864078,0.136842,0.265625,0.129032,0.0769231,-0.130435,-0.355932,0.09375,0.00970874,0.060241,-0.203252,-0.507692,-0.592233,0.2,0.264,-0.0625,NaN,-0.37931,-0.466667,-0.0461538,0.108911,-0.115789,-0.296875,0.0625,0.0873786,0.0526316,-0.125
2,-0.03125,0.0909091,0.142857,-0.206612,0.548387,0.381818,0.221053,-0.078125,0.5,0.475728,0.221053,-0.078125,-0.387097,-0.403846,0.108696,NaN,0.21875,0.242718,0.060241,-0.268293,0.507692,0.553398,0.311111,-0.072,-0.71875,-0.807692,0.471264,0.516667,-0.692308,-0.683168,0.410526,0.28125,-0.1875,-0.145631,0.0526316,-0.125
2,-0.15625,-0.0181818,-0.285714,-0.487603,-0.258065,-0.0909091,-0.242105,-0.328125,-0.28125,-0.106796,-0.0105263,-0.15625,-0.451613,-0.307692,-0.0434783,-0.0338983,-0.59375,-0.572816,0.301205,0.203252,-0.753846,-0.747573,0.533333,0.488,-0.78125,-0.865385,0.655172,0.683333,-0.753846,-0.861386,0.705263,0.65625,-0.78125,-0.864078,0.578947,0.65625
2,-0.15625,-0.127273,-0.047619,-0.239669,0.129032,0.0181818,-0.0315789,-0.15625,0.21875,0.398058,0.136842,-0.15625,-0.709677,-0.75,0.282609,0.372881,-0.8125,-0.864078,0.590361,0.479675,-0.692308,-0.747573,0.488889,0.36,-0.8125,-0.865385,0.517241,0.616667,-0.907692,-0.861386,0.452632,0.59375,-0.8125,-0.864078,0.452632,0.59375
2,-0.15625,-0.127273,-0.119048,-0.22314,-0.451613,-0.345455,-0.0105263,-0.046875,-0.59375,-0.572816,0.263158,0.234375,-0.677419,-0.75,0.565217,0.610169,-0.78125,-0.864078,0.662651,0.642276,-0.753846,-0.864078,0.8,0.696,-0.8125,-0.923077,0.977011,0.816667,-0.784615,-0.920792,0.747368,0.828125,-0.90625,-0.92233,0.873684,0.828125
2,-0.15625,-0.2,-0.214286,-0.22314,-0.677419,-0.709091,-0.0105263,0.234375,-0.875,-0.747573,0.157895,0.28125,0.290323,0.192308,-0.0217391,-0.338983,-0.25,-0.320388,-0.0843373,-0.203252,-0.353846,-0.378641,0.0666667,-0.008,0.625,0.538462,0.37931,-0.15,0.384615,0.346535,0.136842,-0.296875,-0.03125,0.0873786,0.0526316,-0.234375
2,-0.1875,-0.0545455,-0.238095,-0.454545,-0.0322581,-0.0545455,-0.2,-0.421875,-0.1875,-0.145631,-0.2,-0.359375,-0.258065,-0.115385,-0.0434783,-0.152542,-0.40625,-0.359223,0.301205,0.0406504,-0.692308,-0.650485,0.533333,0.392,-0.78125,-0.75,0.517241,0.466667,-0.907692,-0.80198,0.452632,0.5625,-0.875,-0.864078,0.557895,0.671875
2,-0.1875,-0.0545455,-0.333333,-0.504132,-0.16129,-0.0545455,-0.2,-0.421875,-0.0625,0.00970874,-0.2,-0.421875,-0.258065,-0.0384615,-0.282609,-0.338983,-0.28125,-0.106796,-0.0120482,-0.203252,-0.384615,-0.359223,0.333333,0.104,-0.59375,-0.576923,0.310345,0.233333,-0.753846,-0.742574,0.452632,0.453125,-0.9375,-0.805825,0.452632,0.5625
2,-0.28125,-0.163636,-0.0238095,-0.173554,-0.387097,-0.4,0.263158,0.078125,-0.71875,-0.650485,0.452632,0.359375,-0.774194,-0.75,0.434783,0.508475,-0.9375,-0.805825,0.518072,0.544715,-0.846154,-0.864078,0.644444,0.712,-0.78125,-0.865385,0.655172,0.683333,-0.846154,-0.861386,0.705263,0.59375,-0.875,-0.864078,0.473684,0.65625
2,-0.28125,-0.345455,-0.571429,-0.520661,-0.258065,-0.4,-0.578947,-0.484375,-0.375,-0.359223,-0.578947,-0.4375,-0.451613,-0.519231,-0.369565,-0.338983,-0.59375,-0.631068,-0.0843373,-0.0243902,-0.753846,-0.864078,0.355556,0.392,-0.59375,-0.596154,-0.126437,0.0333333,-0.784615,-0.861386,0.431579,0.546875,-0.90625,-0.961165,0.515789,0.71875
2,-0.28125,-0.436364,0.142857,0.107438,-0.741935,-0.872727,0.642105,0.6875,-0.875,-0.902913,0.642105,0.75,0.354839,0.403846,0.0217391,-0.118644,0.1875,0.165049,-0.13253,-0.284553,-0.261538,-0.436893,0.2,0.072,0.625,0.461538,0.402299,-0.133333,0.630769,0.50495,0.157895,-0.15625,0.09375,0.0485437,-0.0947368,-0.21875
2,-0.28125,-0.436364,0.261905,0.0413223,0.258065,0.236364,0.0526316,-0.21875,0.5,0.553398,0.242105,-0.09375,-0.709677,-0.865385,0.391304,0.559322,-0.625,-0.572816,0.349398,0.186992,0.0769231,0.00970874,0.111111,-0.168,-0.8125,-0.807692,0.310345,0.316667,-0.6,-0.643564,0.263158,0.25,-0.15625,-0.165049,0.0736842,-0.15625
2,-0.375,-0.509091,-0.357143,-0.38843,-0.483871,-0.454545,-0.305263,-0.234375,-0.59375,-0.592233,-0.136842,-0.125,-0.258065,-0.480769,0.0217391,NaN,-0.75,-0.805825,0.060241,0.138211,-0.723077,-0.805825,0.2,0.2,-0.0625,NaN,-0.103448,-0.4,0.0769231,0.188119,-0.0315789,-0.234375,-0.28125,-0.436893,0.136842,0.109375
2,-0.375,0.109091,0.285714,0.0578512,-0.774194,-0.763636,0.157895,0.453125,-0.875,-0.92233,0.347368,0.671875,-0.354839,0.192308,0.26087,0.0338983,-0.59375,-0.378641,0.204819,0.284553,-0.661538,-0.92233,0.444444,0.584,-0.375,0.230769,0.264368,-0.1,-0.353846,0.108911,0.221053,-0.015625,-0.375,-0.281553,0.0526316,0.09375
2,-0.46875,-0.345455,-0.0238095,-0.0578512,-0.580645,-0.6,0.263158,0.234375,-0.78125,-0.747573,0.452632,0.453125,-0.774194,-0.865385,0.565217,0.728814,-0.78125,-0.864078,0.807229,0.642276,-0.753846,-0.864078,0.666667,0.696,-0.8125,-0.923077,0.83908,0.866667,-0.876923,-0.920792,0.873684,0.828125,-0.90625,-0.92233,0.873684,0.78125
2,-0.46875,-0.4,0.166667,0.00826446,0.354839,0.181818,0.0736842,-0.203125,0.40625,0.456311,0.157895,-0.15625,-0.677419,-0.75,0.26087,0.288136,-0.25,-0.184466,0.108434,-0.268293,0.261538,0.378641,0.155556,-0.2,-0.6875,-0.826923,0.494253,0.566667,-0.569231,-0.524752,0.326316,0.15625,-0.03125,0.0873786,0.0526316,-0.234375
2,-0.46875,-0.490909,-0.571429,-0.471074,-0.451613,-0.545455,-0.326316,-0.328125,-0.59375,-0.631068,-0.0736842,0.015625,-0.580645,-0.538462,-0.521739,-0.491525,-0.59375,-0.592233,-0.156627,0.00813008,-0.784615,-0.864078,0.511111,0.584,-0.53125,-0.538462,-0.448276,-0.45,-0.507692,-0.524752,-0.263158,-0.28125,-0.65625,-0.650485,0.136842,0.296875
2,-0.46875,-0.490909,-0.642857,-0.53719,-0.451613,-0.490909,-0.410526,-0.4375,-0.46875,-0.456311,-0.326316,-0.390625,-0.483871,-0.423077,-0.347826,-0.237288,-0.59375,-0.592233,-0.156627,-0.170732,-0.569231,-0.650485,0.0222222,0.072,-0.75,-0.807692,0.0804598,0.166667,-0.723077,-0.80198,0.136842,0.171875,-0.65625,-0.902913,0.0526316,0.234375
2,-0.46875,-0.545455,-0.380952,-0.355372,-0.580645,-0.654545,-0.0736842,0.015625,-0.78125,-0.864078,0.284211,0.359375,-0.580645,-0.596154,-0.173913,0.0677966,-0.8125,-0.864078,0.493976,0.528455,-0.876923,-0.961165,0.6,0.76,-0.53125,-0.538462,-0.264368,-0.316667,-0.630769,-0.643564,0.136842,0.296875,-0.875,-0.961165,0.642105,0.828125
2,-0.46875,0.109091,0.0714286,-0.22314,-0.354839,0.181818,0.263158,-0.15625,-0.28125,0.456311,0.263158,0.015625,-0.580645,-0.115385,0.0652174,0.0338983,-0.6875,-0.320388,0.108434,0.0406504,-0.569231,-0.242718,0.244444,-0.008,-0.90625,-0.865385,0.494253,0.633333,-0.876923,-0.920792,0.431579,0.609375,-0.90625,-0.864078,0.431579,0.5
2,-0.5,-0.509091,-0.357143,-0.38843,-0.354839,-0.509091,-0.305263,-0.359375,-0.5,-0.417476,-0.305263,-0.234375,NaN,-0.0769231,-0.304348,-0.355932,-0.28125,-0.475728,0.060241,-0.0569106,-0.723077,-0.805825,0.111111,0.2,-0.1875,NaN,-0.37931,-0.516667,-0.0461538,0.029703,-0.115789,-0.359375,0.0625,0.165049,-0.0315789,-0.234375
2,-0.5,-0.509091,0.142857,-0.0247934,-0.580645,-0.672727,0.326316,0.328125,-0.8125,-0.864078,0.747368,0.828125,-0.741935,-0.807692,0.413043,0.491525,-0.65625,-0.650485,0.373494,0.138211,-0.846154,-0.805825,0.733333,0.728,-0.8125,-0.961538,0.701149,0.7,-0.784615,-0.90099,0.515789,0.671875,-0.625,-0.747573,0.305263,0.328125
2,-0.5,-0.6,0.142857,0.107438,-0.709677,-0.763636,0.305263,0.328125,-0.8125,-0.864078,0.515789,0.5,-0.806452,-0.903846,0.434783,0.661017,-0.8125,-0.864078,0.518072,0.577236,-0.907692,-0.864078,0.533333,0.632,-0.9375,-0.923077,0.632184,0.65,-0.846154,-0.861386,0.452632,0.625,-0.875,-0.805825,0.452632,0.671875
2,-0.53125,-0.618182,0.142857,0.239669,-0.870968,-0.909091,0.136842,0.296875,-0.875,-0.864078,0.242105,0.296875,0.0967742,0.0769231,0.0217391,-0.118644,-0.40625,-0.572816,0.156627,0.186992,-0.784615,-0.902913,0.288889,0.36,0.09375,0.0961538,0.0114943,-0.366667,0.107692,-0.148515,0.0736842,0.015625,-0.5,-0.708738,-0.0105263,0.3125
2,-0.59375,-0.527273,-0.571429,-0.404959,-0.451613,-0.527273,-0.410526,-0.4375,-0.59375,-0.572816,-0.410526,-0.3125,-0.580645,-0.634615,-0.195652,-0.152542,-0.875,-0.805825,-0.0843373,0.0406504,-0.938462,-0.92233,0.0666667,0.344,-0.8125,-0.826923,0.0804598,0.216667,-0.876923,-0.920792,0.221053,0.375,-1,-0.961165,0.221053,0.4375
2,-0.59375,-0.563636,0.357143,0.157025,NaN,0.0181818,0.0526316,-0.234375,0.375,0.398058,0.136842,-0.125,-0.741935,-0.807692,0.413043,0.491525,-0.28125,-0.398058,0.277108,0.00813008,0.230769,0.320388,0.111111,-0.2,-0.71875,-0.865385,0.471264,0.466667,-0.692308,-0.861386,0.410526,0.5,-0.625,-0.572816,0.305263,0.21875
2,-0.59375,-0.618182,-0.166667,-0.140496,-0.580645,-0.672727,-0.0315789,0.046875,-0.8125,-0.825243,0.0526316,0.21875,-0.741935,-0.807692,0.108696,0.20339,-0.65625,-0.902913,0.060241,0.203252,-0.723077,-0.864078,0.2,0.264,-0.28125,-0.442308,0.172414,0.1,-0.784615,-0.90099,0.136842,0.328125,-0.8125,-0.902913,0.136842,0.28125
2,-0.59375,-0.763636,0.404762,0.371901,-0.870968,-0.963636,0.578947,0.65625,-0.78125,-0.864078,0.578947,0.65625,-0.225806,-0.288462,0.108696,0.0677966,-0.8125,-0.825243,0.590361,0.707317,-0.784615,-0.92233,0.733333,0.696,-0.03125,0.0769231,-0.0804598,-0.25,-0.507692,-0.524752,0.326316,0.234375,-0.875,-0.805825,0.768421,0.6875
2,-0.625,-0.6,0.333333,0.22314,0.0967742,-0.0545455,0.0526316,-0.1875,0.4375,0.417476,0.221053,-0.125,-0.612903,-0.653846,0.23913,0.288136,-0.15625,-0.165049,0.0843373,-0.203252,0.230769,0.320388,0.0444444,-0.264,-0.0625,NaN,0.0114943,-0.233333,0.2,0.287129,-0.0105263,-0.265625,0.3125,0.456311,0.157895,-0.265625
2,-0.625,-0.709091,0.142857,0.157025,-0.709677,-0.818182,0.410526,0.453125,-0.90625,-0.961165,0.852632,0.734375,-0.709677,-0.75,0.130435,0.40678,-0.625,-0.650485,0.180723,0.154472,-0.784615,-0.902913,0.644444,0.696,-0.875,-0.807692,0.517241,0.583333,-0.846154,-0.683168,0.157895,0.28125,-0.6875,-0.68932,0.263158,0.28125
2,-0.625,-0.763636,-0.0238095,0.123967,-0.612903,-0.763636,-0.0105263,0.1875,-0.625,-0.592233,-0.157895,0.078125,-0.354839,-0.442308,-0.304348,-0.152542,-0.28125,-0.145631,-0.301205,-0.365854,-0.0461538,0.106796,-0.133333,-0.296,NaN,0.288462,-0.241379,-0.366667,0.138462,0.326733,0.0105263,-0.265625,0.125,0.378641,0.0105263,-0.265625
2,-0.625,-0.818182,0.285714,0.371901,-0.806452,-0.945455,0.557895,0.765625,-0.9375,-0.941748,0.557895,0.828125,-0.935484,-0.961538,0.326087,0.627119,-0.9375,-0.961165,0.518072,0.658537,-0.846154,-0.92233,0.644444,0.776,-0.875,-0.923077,0.333333,0.433333,-0.846154,-0.920792,0.368421,0.484375,-0.875,-0.805825,0.368421,0.421875
